"id","obsID","alt","choice","price","feat","brand","dannon","hiland","weight","yoplait"
17,443,2,0,6.1000001,0,"hiland",0,1,0,0
17,443,3,0,8.6000003,0,"weight",0,0,1,0
17,443,4,0,12.2,0,"yoplait",0,0,0,1
17,444,1,0,8.6000003,0,"dannon",1,0,0,0
17,444,2,0,6.1000001,0,"hiland",0,1,0,0
17,444,3,0,8.6000003,0,"weight",0,0,1,0
17,444,4,1,12.2,0,"yoplait",0,0,0,1
17,445,1,1,8.6000003,0,"dannon",1,0,0,0
17,445,2,0,6.1000001,0,"hiland",0,1,0,0
17,445,3,0,8.6000003,0,"weight",0,0,1,0
17,445,4,0,12.2,0,"yoplait",0,0,0,1
17,446,1,0,8.6000003,0,"dannon",1,0,0,0
17,446,2,0,6.1000001,0,"hiland",0,1,0,0
17,446,3,0,8.6000003,0,"weight",0,0,1,0
17,446,4,1,12.2,0,"yoplait",0,0,0,1
17,447,1,1,8.6000003,0,"dannon",1,0,0,0
17,447,2,0,6.1000001,0,"hiland",0,1,0,0
17,447,3,0,8.6000003,0,"weight",0,0,1,0
17,447,4,0,12.2,0,"yoplait",0,0,0,1
17,448,1,0,8.6000003,0,"dannon",1,0,0,0
17,448,2,0,6.1000001,0,"hiland",0,1,0,0
17,448,3,0,8.6000003,0,"weight",0,0,1,0
17,448,4,1,12.2,0,"yoplait",0,0,0,1
17,449,1,0,8.6000003,0,"dannon",1,0,0,0
17,449,2,0,6.1000001,0,"hiland",0,1,0,0
17,449,3,0,8.6000003,0,"weight",0,0,1,0
17,449,4,1,12.2,0,"yoplait",0,0,0,1
17,450,1,0,8.6000003,0,"dannon",1,0,0,0
17,450,2,0,6.1000001,0,"hiland",0,1,0,0
17,450,3,0,8.6000003,0,"weight",0,0,1,0
17,450,4,1,12.2,0,"yoplait",0,0,0,1
17,451,1,0,8.6000003,0,"dannon",1,0,0,0
17,451,2,0,6.1000001,0,"hiland",0,1,0,0
17,451,3,0,8.6000003,0,"weight",0,0,1,0
17,451,4,1,12.2,0,"yoplait",0,0,0,1
17,452,1,1,8.6000003,0,"dannon",1,0,0,0
17,452,2,0,6.1000001,0,"hiland",0,1,0,0
17,452,3,0,8.6000003,0,"weight",0,0,1,0
17,452,4,0,12.2,0,"yoplait",0,0,0,1
17,453,1,0,8.6000003,0,"dannon",1,0,0,0
17,453,2,0,6.1000001,0,"hiland",0,1,0,0
17,453,3,0,8.6000003,0,"weight",0,0,1,0
17,453,4,1,12.2,0,"yoplait",0,0,0,1
17,454,1,0,8.6000003,0,"dannon",1,0,0,0
17,454,2,0,6.1000001,0,"hiland",0,1,0,0
17,454,3,0,8.6000003,0,"weight",0,0,1,0
17,454,4,1,12.2,0,"yoplait",0,0,0,1
18,455,1,0,8.1,0,"dannon",1,0,0,0
18,455,2,0,6.1000001,0,"hiland",0,1,0,0
18,455,3,1,7.9000004,0,"weight",0,0,1,0
18,455,4,0,10.8,0,"yoplait",0,0,0,1
18,456,1,0,8.1,0,"dannon",1,0,0,0
18,456,2,0,6.1000001,0,"hiland",0,1,0,0
18,456,3,1,7.4000001,1,"weight",0,0,1,0
18,456,4,0,10.8,0,"yoplait",0,0,0,1
18,457,1,0,8.6000003,1,"dannon",1,0,0,0
18,457,2,0,5.0000001,0,"hiland",0,1,0,0
18,457,3,1,8.6000003,0,"weight",0,0,1,0
18,457,4,0,10.8,0,"yoplait",0,0,0,1
18,458,1,0,8.1,0,"dannon",1,0,0,0
18,458,2,0,6.1000001,0,"hiland",0,1,0,0
18,458,3,0,8.6000003,0,"weight",0,0,1,0
18,458,4,1,11.5,0,"yoplait",0,0,0,1
18,459,1,0,8.1,0,"dannon",1,0,0,0
18,459,2,0,6.1000001,0,"hiland",0,1,0,0
18,459,3,0,8.1,0,"weight",0,0,1,0
18,459,4,1,11.5,0,"yoplait",0,0,0,1
19,460,1,1,8.1,0,"dannon",1,0,0,0
19,460,2,0,4.8999999,0,"hiland",0,1,0,0
19,460,3,0,7.9000004,0,"weight",0,0,1,0
19,460,4,0,12.5,0,"yoplait",0,0,0,1
19,461,1,1,8.1,0,"dannon",1,0,0,0
19,461,2,0,4.8999999,0,"hiland",0,1,0,0
19,461,3,0,7.9000004,0,"weight",0,0,1,0
19,461,4,0,12.5,0,"yoplait",0,0,0,1
19,462,1,1,8.1,0,"dannon",1,0,0,0
19,462,2,0,4.8999999,0,"hiland",0,1,0,0
19,462,3,0,7.9000004,0,"weight",0,0,1,0
19,462,4,0,12.5,0,"yoplait",0,0,0,1
19,463,1,1,9.7999997,0,"dannon",1,0,0,0
19,463,2,0,4.8999999,0,"hiland",0,1,0,0
19,463,3,0,7.9000004,0,"weight",0,0,1,0
19,463,4,0,9.7999997,0,"yoplait",0,0,0,1
19,464,1,1,9.7999997,0,"dannon",1,0,0,0
19,464,2,0,4.8999999,0,"hiland",0,1,0,0
19,464,3,0,7.9000004,0,"weight",0,0,1,0
19,464,4,0,9.7999997,0,"yoplait",0,0,0,1
19,465,1,1,9.7999997,0,"dannon",1,0,0,0
19,465,2,0,4.8999999,0,"hiland",0,1,0,0
19,465,3,0,7.9000004,0,"weight",0,0,1,0
19,465,4,0,9.7999997,0,"yoplait",0,0,0,1
19,466,1,1,9.7999997,0,"dannon",1,0,0,0
19,466,2,0,4.8999999,0,"hiland",0,1,0,0
19,466,3,0,7.9000004,0,"weight",0,0,1,0
19,466,4,0,9.7999997,0,"yoplait",0,0,0,1
19,467,1,1,8.1,0,"dannon",1,0,0,0
19,467,2,0,4.8999999,0,"hiland",0,1,0,0
19,467,3,0,7.9000004,0,"weight",0,0,1,0
19,467,4,0,12.5,0,"yoplait",0,0,0,1
19,468,1,0,8.1,0,"dannon",1,0,0,0
19,468,2,1,4.8999999,0,"hiland",0,1,0,0
19,468,3,0,7.9000004,0,"weight",0,0,1,0
19,468,4,0,12.5,0,"yoplait",0,0,0,1
19,469,1,1,8.1,0,"dannon",1,0,0,0
19,469,2,0,4.8999999,0,"hiland",0,1,0,0
19,469,3,0,7.9000004,0,"weight",0,0,1,0
19,469,4,0,12.5,0,"yoplait",0,0,0,1
19,470,1,1,8.1,0,"dannon",1,0,0,0
19,470,2,0,4.8999999,0,"hiland",0,1,0,0
19,470,3,0,7.9000004,0,"weight",0,0,1,0
19,470,4,0,12.5,0,"yoplait",0,0,0,1
19,471,1,0,9.7999997,0,"dannon",1,0,0,0
19,471,2,0,4.8999999,0,"hiland",0,1,0,0
19,471,3,0,7.9000004,0,"weight",0,0,1,0
19,471,4,1,9.7999997,0,"yoplait",0,0,0,1
19,472,1,1,8.1,0,"dannon",1,0,0,0
19,472,2,0,4.8999999,0,"hiland",0,1,0,0
19,472,3,0,7.9000004,0,"weight",0,0,1,0
19,472,4,0,11,0,"yoplait",0,0,0,1
19,473,1,1,8.1,0,"dannon",1,0,0,0
19,473,2,0,4.8999999,0,"hiland",0,1,0,0
19,473,3,0,7.9000004,0,"weight",0,0,1,0
19,473,4,0,11,0,"yoplait",0,0,0,1
19,474,1,1,8.1,0,"dannon",1,0,0,0
19,474,2,0,4.8999999,0,"hiland",0,1,0,0
19,474,3,0,7.9000004,0,"weight",0,0,1,0
19,474,4,0,12.5,0,"yoplait",0,0,0,1
19,475,1,1,8.1,0,"dannon",1,0,0,0
19,475,2,0,4.8999999,0,"hiland",0,1,0,0
19,475,3,0,7.9000004,0,"weight",0,0,1,0
19,475,4,0,12.5,0,"yoplait",0,0,0,1
19,476,1,1,8.1,0,"dannon",1,0,0,0
19,476,2,0,4.8999999,0,"hiland",0,1,0,0
19,476,3,0,7.9000004,0,"weight",0,0,1,0
19,476,4,0,10.3,0,"yoplait",0,0,0,1
19,477,1,1,8.1,0,"dannon",1,0,0,0
19,477,2,0,4.8999999,0,"hiland",0,1,0,0
19,477,3,0,7.9000004,0,"weight",0,0,1,0
19,477,4,0,10.3,0,"yoplait",0,0,0,1
19,478,1,1,8.1,0,"dannon",1,0,0,0
19,478,2,0,4.8999999,0,"hiland",0,1,0,0
19,478,3,0,7.9000004,0,"weight",0,0,1,0
19,478,4,0,10.3,0,"yoplait",0,0,0,1
19,479,1,0,8.1,0,"dannon",1,0,0,0
19,479,2,1,4.8999999,0,"hiland",0,1,0,0
19,479,3,0,7.9000004,0,"weight",0,0,1,0
19,479,4,0,9.7999997,0,"yoplait",0,0,0,1
19,480,1,0,9.7999997,0,"dannon",1,0,0,0
19,480,2,0,4.8999999,0,"hiland",0,1,0,0
19,480,3,0,7.9000004,0,"weight",0,0,1,0
19,480,4,1,10.3,0,"yoplait",0,0,0,1
19,481,1,0,6.4000003,0,"dannon",1,0,0,0
19,481,2,1,4.8999999,0,"hiland",0,1,0,0
19,481,3,0,7.9000004,0,"weight",0,0,1,0
19,481,4,0,10.3,0,"yoplait",0,0,0,1
19,482,1,0,6.4000003,0,"dannon",1,0,0,0
19,482,2,1,4.8999999,0,"hiland",0,1,0,0
19,482,3,0,7.9000004,0,"weight",0,0,1,0
19,482,4,0,10.3,0,"yoplait",0,0,0,1
19,483,1,1,8.1,0,"dannon",1,0,0,0
19,483,2,0,4.8999999,0,"hiland",0,1,0,0
19,483,3,0,7.9000004,0,"weight",0,0,1,0
19,483,4,0,10.8,0,"yoplait",0,0,0,1
19,484,1,1,9.7999997,0,"dannon",1,0,0,0
19,484,2,0,4.8999999,0,"hiland",0,1,0,0
19,484,3,0,7.9000004,0,"weight",0,0,1,0
19,484,4,0,10.8,0,"yoplait",0,0,0,1
19,485,1,1,8.1,0,"dannon",1,0,0,0
19,485,2,0,4.8999999,0,"hiland",0,1,0,0
19,485,3,0,7.9000004,0,"weight",0,0,1,0
19,485,4,0,10.8,0,"yoplait",0,0,0,1
19,486,1,0,8.1,0,"dannon",1,0,0,0
19,486,2,0,4.8999999,0,"hiland",0,1,0,0
19,486,3,1,7.9000004,0,"weight",0,0,1,0
19,486,4,0,11.5,0,"yoplait",0,0,0,1
19,487,1,0,8.1,0,"dannon",1,0,0,0
19,487,2,0,4.8999999,0,"hiland",0,1,0,0
19,487,3,1,7.9000004,0,"weight",0,0,1,0
19,487,4,0,11.5,0,"yoplait",0,0,0,1
19,488,1,0,8.1,0,"dannon",1,0,0,0
19,488,2,0,4.8999999,0,"hiland",0,1,0,0
19,488,3,0,7.9000004,0,"weight",0,0,1,0
19,488,4,1,11.5,0,"yoplait",0,0,0,1
19,489,1,0,8.1,0,"dannon",1,0,0,0
19,489,2,0,4.8999999,0,"hiland",0,1,0,0
19,489,3,1,7.9000004,0,"weight",0,0,1,0
19,489,4,0,11.5,0,"yoplait",0,0,0,1
19,490,1,1,8.1,0,"dannon",1,0,0,0
19,490,2,0,3.0999999,1,"hiland",0,1,0,0
19,490,3,0,7.9000004,0,"weight",0,0,1,0
19,490,4,0,11.5,0,"yoplait",0,0,0,1
19,491,1,1,8.1,0,"dannon",1,0,0,0
19,491,2,0,3.2000002,0,"hiland",0,1,0,0
19,491,3,0,7.9000004,0,"weight",0,0,1,0
19,491,4,0,11.5,0,"yoplait",0,0,0,1
19,492,1,1,8.6000003,0,"dannon",1,0,0,0
19,492,2,0,5.4000001,0,"hiland",0,1,0,0
19,492,3,0,7.9000004,0,"weight",0,0,1,0
19,492,4,0,11.5,0,"yoplait",0,0,0,1
19,493,1,1,8.6000003,0,"dannon",1,0,0,0
19,493,2,0,5.4000001,0,"hiland",0,1,0,0
19,493,3,0,7.9000004,0,"weight",0,0,1,0
19,493,4,0,11.5,0,"yoplait",0,0,0,1
19,494,1,0,8.6000003,0,"dannon",1,0,0,0
19,494,2,1,5.4000001,0,"hiland",0,1,0,0
19,494,3,0,7.9000004,0,"weight",0,0,1,0
19,494,4,0,11.5,1,"yoplait",0,0,0,1
19,495,1,1,8.6000003,0,"dannon",1,0,0,0
19,495,2,0,5.4000001,0,"hiland",0,1,0,0
19,495,3,0,7.9000004,0,"weight",0,0,1,0
19,495,4,0,11.5,0,"yoplait",0,0,0,1
19,496,1,1,8.6000003,0,"dannon",1,0,0,0
19,496,2,0,5.4000001,0,"hiland",0,1,0,0
19,496,3,0,7.9000004,0,"weight",0,0,1,0
19,496,4,0,11.5,0,"yoplait",0,0,0,1
19,497,1,1,8.6000003,0,"dannon",1,0,0,0
19,497,2,0,5.4000001,0,"hiland",0,1,0,0
19,497,3,0,7.9000004,0,"weight",0,0,1,0
19,497,4,0,10.8,0,"yoplait",0,0,0,1
19,498,1,1,8.6000003,0,"dannon",1,0,0,0
19,498,2,0,5.4000001,0,"hiland",0,1,0,0
19,498,3,0,7.9000004,0,"weight",0,0,1,0
19,498,4,0,10.8,0,"yoplait",0,0,0,1
19,499,1,1,8.6000003,0,"dannon",1,0,0,0
19,499,2,0,5.4000001,0,"hiland",0,1,0,0
19,499,3,0,7.9000004,0,"weight",0,0,1,0
19,499,4,0,10.8,0,"yoplait",0,0,0,1
19,500,1,1,8.6000003,0,"dannon",1,0,0,0
19,500,2,0,5.4000001,0,"hiland",0,1,0,0
19,500,3,0,7.9000004,0,"weight",0,0,1,0
19,500,4,0,10.8,0,"yoplait",0,0,0,1
19,501,1,1,8.6000003,0,"dannon",1,0,0,0
19,501,2,0,5.4000001,0,"hiland",0,1,0,0
19,501,3,0,7.9000004,0,"weight",0,0,1,0
19,501,4,0,10.8,0,"yoplait",0,0,0,1
19,502,1,1,8.6000003,0,"dannon",1,0,0,0
19,502,2,0,5.4000001,0,"hiland",0,1,0,0
19,502,3,0,7.9000004,0,"weight",0,0,1,0
19,502,4,0,10.8,1,"yoplait",0,0,0,1
19,503,1,1,8.6000003,0,"dannon",1,0,0,0
19,503,2,0,5.4000001,0,"hiland",0,1,0,0
19,503,3,0,7.9000004,0,"weight",0,0,1,0
19,503,4,0,10.8,1,"yoplait",0,0,0,1
19,504,1,1,8.6000003,0,"dannon",1,0,0,0
19,504,2,0,2.5,1,"hiland",0,1,0,0
19,504,3,0,7.9000004,0,"weight",0,0,1,0
19,504,4,0,10.8,0,"yoplait",0,0,0,1
19,505,1,1,8.6000003,0,"dannon",1,0,0,0
19,505,2,0,2.5,0,"hiland",0,1,0,0
19,505,3,0,7.9000004,0,"weight",0,0,1,0
19,505,4,0,10.8,0,"yoplait",0,0,0,1
19,506,1,1,8.6000003,0,"dannon",1,0,0,0
19,506,2,0,2.5,0,"hiland",0,1,0,0
19,506,3,0,7.9000004,0,"weight",0,0,1,0
19,506,4,0,10.8,0,"yoplait",0,0,0,1
19,507,1,1,8.6000003,0,"dannon",1,0,0,0
19,507,2,0,5.4000001,0,"hiland",0,1,0,0
19,507,3,0,7.9000004,0,"weight",0,0,1,0
19,507,4,0,8.2999997,1,"yoplait",0,0,0,1
19,508,1,1,8.6000003,0,"dannon",1,0,0,0
19,508,2,0,5.4000001,0,"hiland",0,1,0,0
19,508,3,0,7.9000004,0,"weight",0,0,1,0
19,508,4,0,12.2,0,"yoplait",0,0,0,1
19,509,1,1,8.6000003,0,"dannon",1,0,0,0
19,509,2,0,5.4000001,0,"hiland",0,1,0,0
19,509,3,0,7.9000004,0,"weight",0,0,1,0
19,509,4,0,12.2,0,"yoplait",0,0,0,1
19,510,1,1,8.6000003,0,"dannon",1,0,0,0
19,510,2,0,5.4000001,0,"hiland",0,1,0,0
19,510,3,0,7.9000004,0,"weight",0,0,1,0
19,510,4,0,12.2,0,"yoplait",0,0,0,1
19,511,1,1,8.6000003,0,"dannon",1,0,0,0
19,511,2,0,5.4000001,0,"hiland",0,1,0,0
19,511,3,0,8.6000003,0,"weight",0,0,1,0
19,511,4,0,8.5000001,0,"yoplait",0,0,0,1
19,512,1,1,8.6000003,0,"dannon",1,0,0,0
19,512,2,0,5.4000001,0,"hiland",0,1,0,0
19,512,3,0,8.6000003,0,"weight",0,0,1,0
19,512,4,0,8.5000001,0,"yoplait",0,0,0,1
19,513,1,1,6.3000001,1,"dannon",1,0,0,0
19,513,2,0,5.4000001,0,"hiland",0,1,0,0
19,513,3,0,7.9000004,0,"weight",0,0,1,0
19,513,4,0,12.2,0,"yoplait",0,0,0,1
19,514,1,0,8.6000003,0,"dannon",1,0,0,0
19,514,2,1,5.4000001,0,"hiland",0,1,0,0
19,514,3,0,6.3000001,1,"weight",0,0,1,0
19,514,4,0,8.2999997,0,"yoplait",0,0,0,1
19,515,1,0,8.6000003,0,"dannon",1,0,0,0
19,515,2,1,5.4000001,0,"hiland",0,1,0,0
19,515,3,0,6.3000001,1,"weight",0,0,1,0
19,515,4,0,8.2999997,0,"yoplait",0,0,0,1
19,516,1,0,8.1,0,"dannon",1,0,0,0
19,516,2,1,5.4000001,0,"hiland",0,1,0,0
19,516,3,0,7.9000004,0,"weight",0,0,1,0
19,516,4,0,11.2,0,"yoplait",0,0,0,1
19,517,1,1,8.6000003,0,"dannon",1,0,0,0
19,517,2,0,6.1000001,0,"hiland",0,1,0,0
19,517,3,0,6.3000001,1,"weight",0,0,1,0
19,517,4,0,11.5,0,"yoplait",0,0,0,1
19,518,1,1,8.6000003,0,"dannon",1,0,0,0
19,518,2,0,6.1000001,0,"hiland",0,1,0,0
19,518,3,0,6.6,0,"weight",0,0,1,0
19,518,4,0,11.5,0,"yoplait",0,0,0,1
19,519,1,1,6.3000001,1,"dannon",1,0,0,0
19,519,2,0,6.1000001,0,"hiland",0,1,0,0
19,519,3,0,7.9000004,0,"weight",0,0,1,0
19,519,4,0,11.5,0,"yoplait",0,0,0,1
19,520,1,1,6.3000001,1,"dannon",1,0,0,0
19,520,2,0,6.1000001,0,"hiland",0,1,0,0
19,520,3,0,7.9000004,0,"weight",0,0,1,0
19,520,4,0,11.5,0,"yoplait",0,0,0,1
19,521,1,1,8.6000003,0,"dannon",1,0,0,0
19,521,2,0,6.1000001,0,"hiland",0,1,0,0
19,521,3,0,7.9000004,0,"weight",0,0,1,0
19,521,4,0,11.5,0,"yoplait",0,0,0,1
19,522,1,1,8.6000003,0,"dannon",1,0,0,0
19,522,2,0,6.1000001,0,"hiland",0,1,0,0
19,522,3,0,7.9000004,0,"weight",0,0,1,0
19,522,4,0,11.5,0,"yoplait",0,0,0,1
19,523,1,1,8.6000003,0,"dannon",1,0,0,0
19,523,2,0,6.1000001,0,"hiland",0,1,0,0
19,523,3,0,6.8999998,0,"weight",0,0,1,0
19,523,4,0,11.5,1,"yoplait",0,0,0,1
19,524,1,1,8.6000003,0,"dannon",1,0,0,0
19,524,2,0,6.1000001,0,"hiland",0,1,0,0
19,524,3,0,6.8999998,0,"weight",0,0,1,0
19,524,4,0,11.5,1,"yoplait",0,0,0,1
19,525,1,1,8.6000003,0,"dannon",1,0,0,0
19,525,2,0,6.1000001,0,"hiland",0,1,0,0
19,525,3,0,6.3000001,1,"weight",0,0,1,0
19,525,4,0,7.1999997,0,"yoplait",0,0,0,1
19,526,1,1,6.3000001,0,"dannon",1,0,0,0
19,526,2,0,6.1000001,0,"hiland",0,1,0,0
19,526,3,0,6.3000001,0,"weight",0,0,1,0
19,526,4,0,11.5,0,"yoplait",0,0,0,1
19,527,1,1,6.3000001,0,"dannon",1,0,0,0
19,527,2,0,6.1000001,0,"hiland",0,1,0,0
19,527,3,0,6.3000001,0,"weight",0,0,1,0
19,527,4,0,11.5,0,"yoplait",0,0,0,1
20,528,1,0,8.1,0,"dannon",1,0,0,0
20,528,2,0,6.6,0,"hiland",0,1,0,0
20,528,3,0,7.9000004,0,"weight",0,0,1,0
20,528,4,1,0.99999998,0,"yoplait",0,0,0,1
20,529,1,0,9.2,0,"dannon",1,0,0,0
20,529,2,0,5.0000001,0,"hiland",0,1,0,0
20,529,3,0,7.9000004,0,"weight",0,0,1,0
20,529,4,1,10.8,0,"yoplait",0,0,0,1
20,530,1,0,9.2,0,"dannon",1,0,0,0
20,530,2,0,5.0000001,0,"hiland",0,1,0,0
20,530,3,0,7.9000004,0,"weight",0,0,1,0
20,530,4,1,6.7000002,0,"yoplait",0,0,0,1
20,531,1,0,8.1,0,"dannon",1,0,0,0
20,531,2,0,5.7999998,0,"hiland",0,1,0,0
20,531,3,0,7.9000004,0,"weight",0,0,1,0
20,531,4,1,7,0,"yoplait",0,0,0,1
20,532,1,0,8.1,0,"dannon",1,0,0,0
20,532,2,0,5.7999998,0,"hiland",0,1,0,0
20,532,3,0,7.9000004,0,"weight",0,0,1,0
20,532,4,1,7,0,"yoplait",0,0,0,1
20,533,1,0,8.1,0,"dannon",1,0,0,0
20,533,2,0,6.6,0,"hiland",0,1,0,0
20,533,3,0,7.9000004,0,"weight",0,0,1,0
20,533,4,1,7.4000001,0,"yoplait",0,0,0,1
20,534,1,0,8.1,0,"dannon",1,0,0,0
20,534,2,0,6.6,0,"hiland",0,1,0,0
20,534,3,0,7.9000004,0,"weight",0,0,1,0
20,534,4,1,7.4000001,0,"yoplait",0,0,0,1
20,535,1,0,8.1,0,"dannon",1,0,0,0
20,535,2,0,6.6,0,"hiland",0,1,0,0
20,535,3,0,8.6000003,0,"weight",0,0,1,0
20,535,4,1,3.9999999,0,"yoplait",0,0,0,1
20,536,1,0,8.1,0,"dannon",1,0,0,0
20,536,2,0,6.6,0,"hiland",0,1,0,0
20,536,3,0,8.6000003,0,"weight",0,0,1,0
20,536,4,1,3.9999999,0,"yoplait",0,0,0,1
20,537,1,1,4.4,0,"dannon",1,0,0,0
20,537,2,0,5.0000001,0,"hiland",0,1,0,0
20,537,3,0,7.9000004,0,"weight",0,0,1,0
20,537,4,0,10.8,0,"yoplait",0,0,0,1
20,538,1,0,8.8,0,"dannon",1,0,0,0
20,538,2,0,3.0999999,1,"hiland",0,1,0,0
20,538,3,0,8.6000003,0,"weight",0,0,1,0
20,538,4,1,7,0,"yoplait",0,0,0,1
20,539,1,0,8.8,0,"dannon",1,0,0,0
20,539,2,0,3.0999999,1,"hiland",0,1,0,0
20,539,3,0,8.6000003,0,"weight",0,0,1,0
20,539,4,1,7,0,"yoplait",0,0,0,1
20,540,1,0,8.1,0,"dannon",1,0,0,0
20,540,2,0,5.0000001,0,"hiland",0,1,0,0
20,540,3,0,7.9000004,0,"weight",0,0,1,0
20,540,4,1,10.8,0,"yoplait",0,0,0,1
20,541,1,0,8.6000003,0,"dannon",1,0,0,0
20,541,2,0,5.0000001,0,"hiland",0,1,0,0
20,541,3,0,7.9000004,0,"weight",0,0,1,0
20,541,4,1,10.8,0,"yoplait",0,0,0,1
20,542,1,0,8.6000003,0,"dannon",1,0,0,0
20,542,2,0,3.9000001,0,"hiland",0,1,0,0
20,542,3,0,8.6000003,0,"weight",0,0,1,0
20,542,4,1,11.2,0,"yoplait",0,0,0,1
20,543,1,0,8.6000003,0,"dannon",1,0,0,0
20,543,2,0,5.7999998,0,"hiland",0,1,0,0
20,543,3,0,7.9000004,0,"weight",0,0,1,0
20,543,4,1,2.5,0,"yoplait",0,0,0,1
20,544,1,0,8.6000003,0,"dannon",1,0,0,0
20,544,2,0,5.7999998,0,"hiland",0,1,0,0
20,544,3,0,7.9000004,0,"weight",0,0,1,0
20,544,4,1,10.8,0,"yoplait",0,0,0,1
20,545,1,0,8.6000003,0,"dannon",1,0,0,0
20,545,2,1,3.0999999,0,"hiland",0,1,0,0
20,545,3,0,7.9000004,0,"weight",0,0,1,0
20,545,4,0,11.5,0,"yoplait",0,0,0,1
20,546,1,0,8.6000003,0,"dannon",1,0,0,0
20,546,2,0,5.6000002,0,"hiland",0,1,0,0
20,546,3,0,4.4,0,"weight",0,0,1,0
20,546,4,1,6.7000002,0,"yoplait",0,0,0,1
20,547,1,0,8.6000003,0,"dannon",1,0,0,0
20,547,2,1,5.4000001,0,"hiland",0,1,0,0
20,547,3,0,7.9000004,0,"weight",0,0,1,0
20,547,4,0,11.2,0,"yoplait",0,0,0,1
20,548,1,0,8.6000003,0,"dannon",1,0,0,0
20,548,2,1,5.4000001,0,"hiland",0,1,0,0
20,548,3,0,7.9000004,0,"weight",0,0,1,0
20,548,4,0,11.2,0,"yoplait",0,0,0,1
20,549,1,0,8.6000003,0,"dannon",1,0,0,0
20,549,2,1,5.4000001,0,"hiland",0,1,0,0
20,549,3,0,7.9000004,0,"weight",0,0,1,0
20,549,4,0,11.2,0,"yoplait",0,0,0,1
20,550,1,0,8.6000003,0,"dannon",1,0,0,0
20,550,2,0,5.6000002,0,"hiland",0,1,0,0
20,550,3,0,6.3000001,0,"weight",0,0,1,0
20,550,4,1,10.8,0,"yoplait",0,0,0,1
20,551,1,0,8.6000003,0,"dannon",1,0,0,0
20,551,2,0,5.6000002,0,"hiland",0,1,0,0
20,551,3,0,6.3000001,0,"weight",0,0,1,0
20,551,4,1,5.7999998,0,"yoplait",0,0,0,1
20,552,1,0,8.6000003,0,"dannon",1,0,0,0
20,552,2,0,5.6000002,0,"hiland",0,1,0,0
20,552,3,0,6.3000001,0,"weight",0,0,1,0
20,552,4,1,10.8,0,"yoplait",0,0,0,1
21,553,1,1,8.6000003,0,"dannon",1,0,0,0
21,553,2,0,5.4000001,0,"hiland",0,1,0,0
21,553,3,0,7.9000004,0,"weight",0,0,1,0
21,553,4,0,10.8,1,"yoplait",0,0,0,1
21,554,1,0,8.6000003,0,"dannon",1,0,0,0
21,554,2,1,2.5,1,"hiland",0,1,0,0
21,554,3,0,7.9000004,0,"weight",0,0,1,0
21,554,4,0,13.2,0,"yoplait",0,0,0,1
21,555,1,0,8.6000003,0,"dannon",1,0,0,0
21,555,2,0,2.5,0,"hiland",0,1,0,0
21,555,3,1,7.9000004,0,"weight",0,0,1,0
21,555,4,0,10.8,0,"yoplait",0,0,0,1
21,556,1,0,8.6000003,0,"dannon",1,0,0,0
21,556,2,0,2.5,0,"hiland",0,1,0,0
21,556,3,1,7.9000004,0,"weight",0,0,1,0
21,556,4,0,10.8,0,"yoplait",0,0,0,1
21,557,1,1,8.6000003,0,"dannon",1,0,0,0
21,557,2,0,5.4000001,0,"hiland",0,1,0,0
21,557,3,0,7.9000004,0,"weight",0,0,1,0
21,557,4,0,12.2,0,"yoplait",0,0,0,1
21,558,1,1,8.6000003,0,"dannon",1,0,0,0
21,558,2,0,5.4000001,0,"hiland",0,1,0,0
21,558,3,0,7.9000004,0,"weight",0,0,1,0
21,558,4,0,12.2,0,"yoplait",0,0,0,1
21,559,1,0,8.6000003,0,"dannon",1,0,0,0
21,559,2,0,5.4000001,0,"hiland",0,1,0,0
21,559,3,0,8.3999999,0,"weight",0,0,1,0
21,559,4,1,12.2,0,"yoplait",0,0,0,1
21,560,1,0,6.3000001,1,"dannon",1,0,0,0
21,560,2,0,5.4000001,0,"hiland",0,1,0,0
21,560,3,1,8.6000003,0,"weight",0,0,1,0
21,560,4,0,12.2,0,"yoplait",0,0,0,1
21,561,1,0,8.6000003,0,"dannon",1,0,0,0
21,561,2,0,5.6000002,0,"hiland",0,1,0,0
21,561,3,1,6.3000001,1,"weight",0,0,1,0
21,561,4,0,11.8,0,"yoplait",0,0,0,1
21,562,1,0,8.6000003,0,"dannon",1,0,0,0
21,562,2,0,5.6000002,0,"hiland",0,1,0,0
21,562,3,1,6.3000001,1,"weight",0,0,1,0
21,562,4,0,11.8,0,"yoplait",0,0,0,1
21,563,1,0,8.6000003,0,"dannon",1,0,0,0
21,563,2,0,6.1000001,0,"hiland",0,1,0,0
21,563,3,0,6.3000001,0,"weight",0,0,1,0
21,563,4,1,11.5,0,"yoplait",0,0,0,1
21,564,1,0,6.3000001,1,"dannon",1,0,0,0
21,564,2,0,6.1000001,0,"hiland",0,1,0,0
21,564,3,0,7.9000004,0,"weight",0,0,1,0
21,564,4,1,11.5,0,"yoplait",0,0,0,1
21,565,1,0,6.3000001,1,"dannon",1,0,0,0
21,565,2,0,6.1000001,0,"hiland",0,1,0,0
21,565,3,0,7.9000004,0,"weight",0,0,1,0
21,565,4,1,11.5,0,"yoplait",0,0,0,1
21,566,1,0,6.3000001,1,"dannon",1,0,0,0
