id,feat.yoplait,feat.dannon,feat.hiland,feat.weight,price.yoplait,price.dannon,price.hiland,price.weight,choice
15,0,0,0,1,11.5,8.600000300000001,6.1000001,6.3000001,weight
15,0,0,0,1,11.5,8.600000300000001,6.1000001,6.3000001,weight
15,0,0,0,0,8.2999997,8.600000300000001,6.1000001,7.9000004,weight
15,0,0,0,0,8.2999997,8.600000300000001,6.1000001,7.9000004,weight
15,0,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,weight
15,0,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,yoplait
15,0,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,weight
15,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,weight
15,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait
15,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,weight
15,0,0,1,0,11.5,6.3000001,6.1000001,4.3999999999999995,yoplait
15,0,0,1,0,11.5,6.3000001,6.1000001,4.3999999999999995,yoplait
15,0,0,1,0,11.5,8.600000300000001,6.1000001,7.9000004,yoplait
15,0,0,0,0,11.5,8.600000300000001,5.5,7.9000004,yoplait
15,0,0,0,0,11.5,8.600000300000001,5.5,7.9000004,yoplait
15,0,0,0,0,11.5,8.600000300000001,5.5,7.9000004,weight
15,0,0,0,0,11.5,8.600000300000001,5.5,7.9000004,weight
15,0,0,0,0,11.5,8.600000300000001,4.6,7.9000004,weight
15,1,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,weight
15,1,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,weight
15,1,0,0,0,11.5,8.600000300000001,6.1000001,4.1000001,weight
15,1,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,weight
15,1,0,0,0,8.2999997,8.600000300000001,6.1000001,7.9000004,yoplait
15,1,0,0,0,8.2999997,8.600000300000001,6.1000001,7.9000004,yoplait
15,1,0,0,0,8.2999997,8.600000300000001,6.1000001,7.1000002,yoplait
15,0,0,0,0,11.5,6.3000001,6.1000001,7.9000004,weight
15,0,0,0,0,11.5,6.3000001,6.1000001,7.9000004,weight
15,0,0,0,0,5.7,6.3000001,6.1000001,6.3000001,weight
15,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,weight
15,0,0,0,0,5.7,6.3000001,6.1000001,6.3000001,weight
15,0,0,0,0,5.7,6.3000001,6.1000001,6.3000001,weight
15,0,0,0,0,8.799999999999999,8.600000300000001,6.1000001,6.3000001,weight
15,0,0,0,0,8.2999997,6.3000001,6.1000001,6.3000001,weight
16,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
16,0,0,0,0,11.5,8.1,3.7999999,7.9000004,weight
16,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,weight
16,0,0,0,0,10.8,8.600000300000001,6.1000001,8.600000300000001,weight
16,0,0,0,0,10.8,8.600000300000001,6.1000001,8.600000300000001,weight
16,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,weight
16,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,weight
16,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,weight
16,0,0,0,0,11.5,6.4000003,6.1000001,7.9000004,weight
17,0,0,0,0,10.8,9.7999997,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,10.8,9.7999997,6.1000001,8.600000300000001,dannon
17,1,0,0,0,9.099999799999999,8.1,6.1000001,8.600000300000001,dannon
17,1,0,0,0,9.099999799999999,8.600000300000001,6.1000001,8.600000300000001,dannon
17,1,0,0,0,9.099999799999999,8.1,6.1000001,8.600000300000001,dannon
17,0,0,0,1,12.2,8.600000300000001,6.1000001,6.8000004,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,1,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,1,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,1,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
17,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
18,0,0,0,0,10.8,8.1,6.1000001,7.9000004,weight
18,0,0,0,1,10.8,8.1,6.1000001,7.4000001,weight
18,0,1,0,0,10.8,8.600000300000001,5.0000001,8.600000300000001,weight
18,0,0,0,0,11.5,8.1,6.1000001,8.600000300000001,yoplait
18,0,0,0,0,11.5,8.1,6.1000001,8.1,yoplait
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,9.7999997,9.7999997,4.8999999,7.9000004,dannon
19,0,0,0,0,9.7999997,9.7999997,4.8999999,7.9000004,dannon
19,0,0,0,0,9.7999997,9.7999997,4.8999999,7.9000004,dannon
19,0,0,0,0,9.7999997,9.7999997,4.8999999,7.9000004,dannon
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,hiland
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,9.7999997,9.7999997,4.8999999,7.9000004,yoplait
19,0,0,0,0,11,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,11,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,9.7999997,8.1,4.8999999,7.9000004,hiland
19,0,0,0,0,10.299999999999999,9.7999997,4.8999999,7.9000004,yoplait
19,0,0,0,0,10.299999999999999,6.4000003,4.8999999,7.9000004,hiland
19,0,0,0,0,10.299999999999999,6.4000003,4.8999999,7.9000004,hiland
19,0,0,0,0,10.8,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,10.8,9.7999997,4.8999999,7.9000004,dannon
19,0,0,0,0,10.8,8.1,4.8999999,7.9000004,dannon
19,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight
19,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight
19,0,0,0,0,11.5,8.1,4.8999999,7.9000004,yoplait
19,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight
19,0,0,1,0,11.5,8.1,3.0999999000000003,7.9000004,dannon
19,0,0,0,0,11.5,8.1,3.2000002,7.9000004,dannon
19,0,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,dannon
19,1,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,hiland
19,0,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
19,1,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
19,1,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,1,0,10.8,8.600000300000001,2.5,7.9000004,dannon
19,0,0,0,0,10.8,8.600000300000001,2.5,7.9000004,dannon
19,0,0,0,0,10.8,8.600000300000001,2.5,7.9000004,dannon
19,1,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,12.2,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,12.2,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,12.2,8.600000300000001,5.4000001,7.9000004,dannon
19,0,0,0,0,8.500000100000001,8.600000300000001,5.4000001,8.600000300000001,dannon
19,0,0,0,0,8.500000100000001,8.600000300000001,5.4000001,8.600000300000001,dannon
19,0,1,0,0,12.2,6.3000001,5.4000001,7.9000004,dannon
19,0,0,0,1,8.2999997,8.600000300000001,5.4000001,6.3000001,hiland
19,0,0,0,1,8.2999997,8.600000300000001,5.4000001,6.3000001,hiland
19,0,0,0,0,11.200000000000001,8.1,5.4000001,7.9000004,hiland
19,0,0,0,1,11.5,8.600000300000001,6.1000001,6.3000001,dannon
19,0,0,0,0,11.5,8.600000300000001,6.1000001,6.6000000000000005,dannon
19,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,dannon
19,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,dannon
19,0,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,dannon
19,0,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,dannon
19,1,0,0,0,11.5,8.600000300000001,6.1000001,6.899999800000001,dannon
19,1,0,0,0,11.5,8.600000300000001,6.1000001,6.899999800000001,dannon
19,0,0,0,1,7.199999699999999,8.600000300000001,6.1000001,6.3000001,dannon
19,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,dannon
19,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,dannon
20,0,0,0,0,0.9999999799999999,8.1,6.6000000000000005,7.9000004,yoplait
20,0,0,0,0,10.8,9.2,5.0000001,7.9000004,yoplait
20,0,0,0,0,6.7000002,9.2,5.0000001,7.9000004,yoplait
20,0,0,0,0,7.000000000000001,8.1,5.7999998,7.9000004,yoplait
20,0,0,0,0,7.000000000000001,8.1,5.7999998,7.9000004,yoplait
20,0,0,0,0,7.4000001,8.1,6.6000000000000005,7.9000004,yoplait
20,0,0,0,0,7.4000001,8.1,6.6000000000000005,7.9000004,yoplait
20,0,0,0,0,3.9999999,8.1,6.6000000000000005,8.600000300000001,yoplait
20,0,0,0,0,3.9999999,8.1,6.6000000000000005,8.600000300000001,yoplait
20,0,0,0,0,10.8,4.3999999999999995,5.0000001,7.9000004,dannon
20,0,0,1,0,7.000000000000001,8.799999999999999,3.0999999000000003,8.600000300000001,yoplait
20,0,0,1,0,7.000000000000001,8.799999999999999,3.0999999000000003,8.600000300000001,yoplait
20,0,0,0,0,10.8,8.1,5.0000001,7.9000004,yoplait
20,0,0,0,0,10.8,8.600000300000001,5.0000001,7.9000004,yoplait
20,0,0,0,0,11.200000000000001,8.600000300000001,3.9000000999999997,8.600000300000001,yoplait
20,0,0,0,0,2.5,8.600000300000001,5.7999998,7.9000004,yoplait
20,0,0,0,0,10.8,8.600000300000001,5.7999998,7.9000004,yoplait
20,0,0,0,0,11.5,8.600000300000001,3.0999999000000003,7.9000004,hiland
20,0,0,0,0,6.7000002,8.600000300000001,5.6000002,4.3999999999999995,yoplait
20,0,0,0,0,11.200000000000001,8.600000300000001,5.4000001,7.9000004,hiland
20,0,0,0,0,11.200000000000001,8.600000300000001,5.4000001,7.9000004,hiland
20,0,0,0,0,11.200000000000001,8.600000300000001,5.4000001,7.9000004,hiland
20,0,0,0,0,10.8,8.600000300000001,5.6000002,6.3000001,yoplait
20,0,0,0,0,5.7999998,8.600000300000001,5.6000002,6.3000001,yoplait
20,0,0,0,0,10.8,8.600000300000001,5.6000002,6.3000001,yoplait
21,1,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
21,0,0,1,0,13.200000000000001,8.600000300000001,2.5,7.9000004,hiland
21,0,0,0,0,10.8,8.600000300000001,2.5,7.9000004,weight
21,0,0,0,0,10.8,8.600000300000001,2.5,7.9000004,weight
21,0,0,0,0,12.2,8.600000300000001,5.4000001,7.9000004,dannon
21,0,0,0,0,12.2,8.600000300000001,5.4000001,7.9000004,dannon
21,0,0,0,0,12.2,8.600000300000001,5.4000001,8.399999900000001,yoplait
21,0,1,0,0,12.2,6.3000001,5.4000001,8.600000300000001,weight
21,0,0,0,1,11.799999999999999,8.600000300000001,5.6000002,6.3000001,weight
21,0,0,0,1,11.799999999999999,8.600000300000001,5.6000002,6.3000001,weight
21,0,0,0,0,11.5,8.600000300000001,6.1000001,6.3000001,yoplait
21,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait
21,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait
21,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait
21,0,0,0,0,11.5,8.600000300000001,4.6,7.9000004,weight
21,0,0,0,0,11.5,8.600000300000001,4.6,7.9000004,weight
21,1,0,0,0,8.2999997,8.600000300000001,6.1000001,4.3000001,yoplait
21,1,0,0,0,8.2999997,8.600000300000001,6.1000001,4.3000001,yoplait
21,0,0,0,1,4.5000002,5.2999998999999995,6.1000001,6.3000001,weight
22,0,0,0,0,11.5,5.7,5.0000001,8.600000300000001,yoplait
22,0,0,0,0,11.5,8.1,5.0000001,8.600000300000001,yoplait
22,0,0,0,0,1.5,8.1,5.0000001,8.600000300000001,yoplait
22,0,0,0,0,11.5,8.1,5.0000001,8.1,yoplait
22,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
22,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait
22,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
23,0,0,0,0,10.299999999999999,7.4000001,6.1000001,8.1,dannon
23,0,0,0,0,12.5,7.4000001,6.1000001,8.1,dannon
23,0,0,0,0,12.5,7.4000001,6.1000001,8.1,dannon
23,0,0,0,0,12.5,8.1,6.1000001,8.1,dannon
23,0,0,0,0,12.5,8.1,6.1000001,8.1,dannon
23,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
23,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
23,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon
23,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon
23,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
23,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
23,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
23,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
23,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
23,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
23,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
23,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
23,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
23,0,0,0,0,11.5,8.600000300000001,4.8999999,7.9000004,yoplait
23,1,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,yoplait
23,1,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,yoplait
23,1,0,0,0,4.1999999,9.2,6.3000001,10.4,yoplait
23,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,dannon
23,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,yoplait
23,0,0,1,0,10.8,8.600000300000001,2.5,7.9000004,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
23,0,0,0,0,2.1999999999999997,8.600000300000001,6.1000001,8.600000300000001,yoplait
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,yoplait
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
23,0,0,0,1,11.5,8.600000300000001,6.1000001,6.3000001,dannon
23,0,0,1,0,11.5,8.600000300000001,6.1000001,7.9000004,yoplait
23,0,0,0,0,11.5,8.600000300000001,6.1000001,7.9000004,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
23,0,0,0,0,5.7999998,6.3000001,6.1000001,6.3000001,weight
23,0,0,0,0,5.5,6.3000001,6.1000001,6.3000001,dannon
23,0,0,0,0,5.5,6.3000001,6.1000001,6.3000001,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
23,0,0,0,0,12.2,8.600000300000001,6.1000001,8.600000300000001,dannon
24,0,0,0,0,11,7.4000001,6.1000001,7.9000004,dannon
24,0,0,0,0,11,8.1,6.1000001,7.9000004,dannon
24,0,1,0,0,11,8.1,6.1000001,7.9000004,dannon
24,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
24,0,0,0,0,10.299999999999999,9.7999997,4.8999999,7.9000004,yoplait
24,0,1,0,0,10.8,8.1,5.0000001,8.600000300000001,dannon
24,0,0,0,0,11.5,8.1,5.0000001,8.600000300000001,dannon
25,0,0,0,0,5.5,8.600000300000001,5.4000001,7.9000004,yoplait
25,0,0,0,0,5.5,8.600000300000001,5.4000001,7.9000004,yoplait
25,0,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,yoplait
25,0,0,0,0,4.1999999,8.600000300000001,5.4000001,7.9000004,yoplait
25,0,0,0,0,5.6000002,8.600000300000001,5.4000001,7.9000004,hiland
25,0,0,0,0,5.6000002,8.600000300000001,5.4000001,7.9000004,hiland
25,0,0,0,0,5.6000002,8.600000300000001,5.4000001,7.9000004,hiland
25,0,0,0,0,5.5,8.600000300000001,5.4000001,7.9000004,yoplait
25,0,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,hiland
25,0,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,hiland
25,1,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,yoplait
25,1,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,yoplait
25,0,0,1,0,13.200000000000001,8.600000300000001,2.5,7.9000004,hiland
25,0,0,1,0,13.200000000000001,8.600000300000001,2.5,7.9000004,hiland
25,0,0,1,0,13.200000000000001,8.600000300000001,2.5,7.9000004,hiland
25,1,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,yoplait
25,1,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,yoplait
25,1,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,yoplait
25,0,0,0,0,5.5,6.3000001,6.1000001,6.3000001,dannon
25,0,0,0,0,5.5,6.3000001,6.1000001,6.3000001,dannon
26,0,1,0,0,10.299999999999999,6.1000001,4.8999999,7.9000004,dannon
26,1,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,dannon
26,1,0,0,0,0.80000004,8.600000300000001,5.4000001,7.9000004,yoplait
26,0,0,0,0,5.5,8.600000300000001,5.4000001,7.9000004,yoplait
26,0,0,0,0,9.0000004,8.600000300000001,5.4000001,7.9000004,dannon
26,0,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,yoplait
27,0,0,0,0,10.8,6.1000001,5.0000001,7.9000004,dannon
27,0,0,0,0,10.8,6.1000001,5.0000001,7.9000004,dannon
27,0,1,0,0,10.8,4.8999999,5.0000001,7.9000004,dannon
27,0,0,0,0,10.8,4.8999999,5.0000001,7.9000004,dannon
27,0,0,0,0,10.8,6.1000001,5.0000001,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
27,0,1,0,0,10.8,4.8999999,5.0000001,3.2000002,dannon
27,0,0,0,0,10.8,6.1000001,5.0000001,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
27,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
27,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
27,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon
27,0,1,0,0,10.8,9.899999900000001,5.0000001,7.9000004,dannon
28,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
28,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
28,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
28,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon
28,0,0,0,0,10.8,6.1000001,4.8999999,7.9000004,dannon
28,0,0,0,0,10.8,6.1000001,4.8999999,7.9000004,dannon
28,0,0,0,0,12.2,8.600000300000001,5.4000001,7.9000004,dannon
29,0,1,0,0,11.700000000000001,8.1,6.6000000000000005,7.9000004,dannon
29,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon
29,0,0,0,0,11,8.1,6.6000000000000005,7.9000004,dannon
29,0,0,0,0,11,8.1,6.6000000000000005,7.9000004,dannon
29,0,0,0,0,11.200000000000001,8.1,6.6000000000000005,7.9000004,dannon
29,0,0,0,0,11.200000000000001,8.1,6.6000000000000005,7.9000004,dannon
29,0,0,0,0,11.5,8.600000300000001,6.6000000000000005,8.600000300000001,dannon
29,0,0,0,0,11.5,8.600000300000001,6.6000000000000005,8.600000300000001,dannon
29,0,0,0,0,11.5,8.600000300000001,5.8999999999999995,8.600000300000001,dannon
29,0,0,0,0,11.5,8.600000300000001,5.4000001,7.9000004,dannon
29,0,0,0,0,11.5,8.600000300000001,2.5,7.9000004,dannon
29,0,0,0,0,11.5,8.600000300000001,2.5,7.9000004,dannon
29,0,0,0,0,11.200000000000001,8.600000300000001,5.4000001,7.9000004,dannon
30,0,0,0,0,10.299999999999999,7.4000001,6.1000001,8.1,dannon
30,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
30,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
30,0,0,0,0,10.299999999999999,8.1,6.6000000000000005,7.9000004,dannon
30,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,dannon
30,0,0,0,0,10.299999999999999,8.1,4.8999999,7.9000004,weight
30,0,0,0,0,10.8,8.1,5.0000001,7.9000004,weight
30,0,0,0,0,11,8.1,6.1000001,8.1,hiland
30,0,0,0,0,10.9,8.1,4.8999999,7.9000004,weight
30,0,0,0,0,10.9,8.1,4.8999999,7.9000004,weight
30,1,0,0,0,8.2999997,8.600000300000001,5.4000001,7.9000004,yoplait
30,0,0,0,0,10.8,8.600000300000001,2.5,7.9000004,yoplait
30,1,0,0,0,10.8,8.600000300000001,5.4000001,7.9000004,weight
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,5.5,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,5.5,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,5.5,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,5.5,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,1,0,0,0,9.2,8.600000300000001,5.0000001,7.5999998,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,1,0,0,12.2,6.3000001,5.4000001,8.600000300000001,yoplait
31,0,1,0,0,12.2,6.3000001,5.4000001,8.600000300000001,yoplait
31,0,0,0,0,8.2999997,8.600000300000001,6.1000001,6.3000001,yoplait
31,0,0,0,0,8.2999997,8.600000300000001,6.1000001,6.3000001,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait
31,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait
31,0,0,1,0,11.5,6.3000001,6.1000001,4.3999999999999995,yoplait
31,0,0,1,0,11.5,6.3000001,6.1000001,4.3999999999999995,yoplait
31,0,0,1,0,11.5,6.3000001,6.1000001,4.3999999999999995,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,12.2,8.600000300000001,5.0000001,8.600000300000001,yoplait
31,0,0,0,0,11.5,8.600000300000001,5.5,7.9000004,yoplait
