"id","choice","obsID","brand","feat","price","dannon","hiland","yoplait"
15,0,399,"yoplait",0,5.7,0,0,1
15,0,400,"dannon",0,6.3000001,1,0,0
15,0,400,"hiland",0,6.1000001,0,1,0
15,1,400,"weight",0,6.3000001,0,0,0
15,0,400,"yoplait",0,11.5,0,0,1
15,0,401,"dannon",0,6.3000001,1,0,0
15,0,401,"hiland",0,6.1000001,0,1,0
15,1,401,"weight",0,6.3000001,0,0,0
15,0,401,"yoplait",0,5.7,0,0,1
15,0,402,"dannon",0,6.3000001,1,0,0
15,0,402,"hiland",0,6.1000001,0,1,0
15,1,402,"weight",0,6.3000001,0,0,0
15,0,402,"yoplait",0,5.7,0,0,1
15,0,403,"dannon",0,8.6000003,1,0,0
15,0,403,"hiland",0,6.1000001,0,1,0
15,1,403,"weight",0,6.3000001,0,0,0
15,0,403,"yoplait",0,8.8,0,0,1
15,0,404,"dannon",0,6.3000001,1,0,0
15,0,404,"hiland",0,6.1000001,0,1,0
15,1,404,"weight",0,6.3000001,0,0,0
15,0,404,"yoplait",0,8.2999997,0,0,1
16,1,405,"dannon",0,8.1,1,0,0
16,0,405,"hiland",0,4.8999999,0,1,0
16,0,405,"weight",0,7.9000004,0,0,0
16,0,405,"yoplait",0,10.3,0,0,1
16,0,406,"dannon",0,8.1,1,0,0
16,0,406,"hiland",0,3.7999999,0,1,0
16,1,406,"weight",0,7.9000004,0,0,0
16,0,406,"yoplait",0,11.5,0,0,1
16,0,407,"dannon",0,8.6000003,1,0,0
16,0,407,"hiland",0,6.1000001,0,1,0
16,1,407,"weight",0,8.6000003,0,0,0
16,0,407,"yoplait",0,12.2,0,0,1
16,0,408,"dannon",0,8.6000003,1,0,0
16,0,408,"hiland",0,6.1000001,0,1,0
16,1,408,"weight",0,8.6000003,0,0,0
16,0,408,"yoplait",0,10.8,0,0,1
16,0,409,"dannon",0,8.6000003,1,0,0
16,0,409,"hiland",0,6.1000001,0,1,0
16,1,409,"weight",0,8.6000003,0,0,0
16,0,409,"yoplait",0,10.8,0,0,1
16,0,410,"dannon",0,8.6000003,1,0,0
16,0,410,"hiland",0,5.4000001,0,1,0
16,1,410,"weight",0,7.9000004,0,0,0
16,0,410,"yoplait",0,10.8,0,0,1
16,0,411,"dannon",0,8.6000003,1,0,0
16,0,411,"hiland",0,5.4000001,0,1,0
16,1,411,"weight",0,7.9000004,0,0,0
16,0,411,"yoplait",0,10.8,0,0,1
16,0,412,"dannon",0,8.6000003,1,0,0
16,0,412,"hiland",0,5.4000001,0,1,0
16,1,412,"weight",0,7.9000004,0,0,0
16,0,412,"yoplait",0,10.8,0,0,1
16,0,413,"dannon",0,6.4000003,1,0,0
16,0,413,"hiland",0,6.1000001,0,1,0
16,1,413,"weight",0,7.9000004,0,0,0
16,0,413,"yoplait",0,11.5,0,0,1
17,0,414,"dannon",0,9.7999997,1,0,0
17,0,414,"hiland",0,6.1000001,0,1,0
17,0,414,"weight",0,8.6000003,0,0,0
17,1,414,"yoplait",0,10.8,0,0,1
17,1,415,"dannon",0,9.7999997,1,0,0
17,0,415,"hiland",0,6.1000001,0,1,0
17,0,415,"weight",0,8.6000003,0,0,0
17,0,415,"yoplait",0,10.8,0,0,1
17,1,416,"dannon",0,8.1,1,0,0
17,0,416,"hiland",0,6.1000001,0,1,0
17,0,416,"weight",0,8.6000003,0,0,0
17,0,416,"yoplait",1,9.0999998,0,0,1
17,1,417,"dannon",0,8.6000003,1,0,0
17,0,417,"hiland",0,6.1000001,0,1,0
17,0,417,"weight",0,8.6000003,0,0,0
17,0,417,"yoplait",1,9.0999998,0,0,1
17,1,418,"dannon",0,8.1,1,0,0
17,0,418,"hiland",0,6.1000001,0,1,0
17,0,418,"weight",0,8.6000003,0,0,0
17,0,418,"yoplait",1,9.0999998,0,0,1
17,0,419,"dannon",0,8.6000003,1,0,0
17,0,419,"hiland",0,6.1000001,0,1,0
17,0,419,"weight",1,6.8000004,0,0,0
17,1,419,"yoplait",0,12.2,0,0,1
17,1,420,"dannon",0,8.6000003,1,0,0
17,0,420,"hiland",0,6.1000001,0,1,0
17,0,420,"weight",0,8.6000003,0,0,0
17,0,420,"yoplait",0,12.2,0,0,1
17,1,421,"dannon",0,8.6000003,1,0,0
17,0,421,"hiland",0,6.1000001,0,1,0
17,0,421,"weight",0,8.6000003,0,0,0
17,0,421,"yoplait",0,12.2,0,0,1
17,1,422,"dannon",0,8.6000003,1,0,0
17,0,422,"hiland",0,6.1000001,0,1,0
17,0,422,"weight",0,8.6000003,0,0,0
17,0,422,"yoplait",0,12.2,0,0,1
17,0,423,"dannon",0,8.6000003,1,0,0
17,0,423,"hiland",0,6.1000001,0,1,0
17,0,423,"weight",0,8.6000003,0,0,0
17,1,423,"yoplait",0,12.2,0,0,1
17,0,424,"dannon",0,8.6000003,1,0,0
17,0,424,"hiland",0,6.1000001,0,1,0
17,0,424,"weight",0,8.6000003,0,0,0
17,1,424,"yoplait",0,12.2,0,0,1
17,0,425,"dannon",0,8.6000003,1,0,0
17,0,425,"hiland",0,6.1000001,0,1,0
17,0,425,"weight",0,8.6000003,0,0,0
17,1,425,"yoplait",1,12.2,0,0,1
17,0,426,"dannon",0,8.6000003,1,0,0
17,0,426,"hiland",0,6.1000001,0,1,0
17,0,426,"weight",0,8.6000003,0,0,0
17,1,426,"yoplait",1,12.2,0,0,1
17,1,427,"dannon",0,8.6000003,1,0,0
17,0,427,"hiland",0,6.1000001,0,1,0
17,0,427,"weight",0,8.6000003,0,0,0
17,0,427,"yoplait",1,12.2,0,0,1
17,1,428,"dannon",0,8.6000003,1,0,0
17,0,428,"hiland",0,6.1000001,0,1,0
17,0,428,"weight",0,8.6000003,0,0,0
17,0,428,"yoplait",0,12.2,0,0,1
17,0,429,"dannon",0,8.6000003,1,0,0
17,0,429,"hiland",0,6.1000001,0,1,0
17,0,429,"weight",0,8.6000003,0,0,0
17,1,429,"yoplait",0,12.2,0,0,1
17,0,430,"dannon",0,8.6000003,1,0,0
17,0,430,"hiland",0,6.1000001,0,1,0
17,0,430,"weight",0,8.6000003,0,0,0
17,1,430,"yoplait",0,12.2,0,0,1
17,0,431,"dannon",0,8.6000003,1,0,0
17,0,431,"hiland",0,6.1000001,0,1,0
17,0,431,"weight",0,8.6000003,0,0,0
17,1,431,"yoplait",0,12.2,0,0,1
17,0,432,"dannon",0,8.6000003,1,0,0
17,0,432,"hiland",0,6.1000001,0,1,0
17,0,432,"weight",0,8.6000003,0,0,0
17,1,432,"yoplait",0,12.2,0,0,1
17,0,433,"dannon",0,8.6000003,1,0,0
17,0,433,"hiland",0,6.1000001,0,1,0
17,0,433,"weight",0,8.6000003,0,0,0
17,1,433,"yoplait",0,12.2,0,0,1
17,0,434,"dannon",0,8.6000003,1,0,0
17,0,434,"hiland",0,6.1000001,0,1,0
17,0,434,"weight",0,8.6000003,0,0,0
17,1,434,"yoplait",0,12.2,0,0,1
17,0,435,"dannon",0,8.6000003,1,0,0
17,0,435,"hiland",0,6.1000001,0,1,0
17,0,435,"weight",0,8.6000003,0,0,0
17,1,435,"yoplait",0,12.2,0,0,1
17,1,436,"dannon",0,8.6000003,1,0,0
17,0,436,"hiland",0,6.1000001,0,1,0
17,0,436,"weight",0,8.6000003,0,0,0
17,0,436,"yoplait",0,12.2,0,0,1
17,0,437,"dannon",0,8.6000003,1,0,0
17,0,437,"hiland",0,6.1000001,0,1,0
17,0,437,"weight",0,8.6000003,0,0,0
17,1,437,"yoplait",0,12.2,0,0,1
17,0,438,"dannon",0,8.6000003,1,0,0
17,0,438,"hiland",0,6.1000001,0,1,0
17,0,438,"weight",0,8.6000003,0,0,0
17,1,438,"yoplait",0,12.2,0,0,1
17,1,439,"dannon",0,8.6000003,1,0,0
17,0,439,"hiland",0,6.1000001,0,1,0
17,0,439,"weight",0,8.6000003,0,0,0
17,0,439,"yoplait",0,12.2,0,0,1
17,1,440,"dannon",0,8.6000003,1,0,0
17,0,440,"hiland",0,6.1000001,0,1,0
17,0,440,"weight",0,8.6000003,0,0,0
17,0,440,"yoplait",0,12.2,0,0,1
17,0,441,"dannon",0,8.6000003,1,0,0
17,0,441,"hiland",0,6.1000001,0,1,0
17,0,441,"weight",0,8.6000003,0,0,0
17,1,441,"yoplait",0,12.2,0,0,1
17,0,442,"dannon",0,8.6000003,1,0,0
17,0,442,"hiland",0,6.1000001,0,1,0
17,0,442,"weight",0,8.6000003,0,0,0
17,1,442,"yoplait",0,12.2,0,0,1
17,1,443,"dannon",0,8.6000003,1,0,0
17,0,443,"hiland",0,6.1000001,0,1,0
17,0,443,"weight",0,8.6000003,0,0,0
17,0,443,"yoplait",0,12.2,0,0,1
17,0,444,"dannon",0,8.6000003,1,0,0
17,0,444,"hiland",0,6.1000001,0,1,0
17,0,444,"weight",0,8.6000003,0,0,0
17,1,444,"yoplait",0,12.2,0,0,1
17,1,445,"dannon",0,8.6000003,1,0,0
17,0,445,"hiland",0,6.1000001,0,1,0
17,0,445,"weight",0,8.6000003,0,0,0
17,0,445,"yoplait",0,12.2,0,0,1
17,0,446,"dannon",0,8.6000003,1,0,0
17,0,446,"hiland",0,6.1000001,0,1,0
17,0,446,"weight",0,8.6000003,0,0,0
17,1,446,"yoplait",0,12.2,0,0,1
17,1,447,"dannon",0,8.6000003,1,0,0
17,0,447,"hiland",0,6.1000001,0,1,0
17,0,447,"weight",0,8.6000003,0,0,0
17,0,447,"yoplait",0,12.2,0,0,1
17,0,448,"dannon",0,8.6000003,1,0,0
17,0,448,"hiland",0,6.1000001,0,1,0
17,0,448,"weight",0,8.6000003,0,0,0
17,1,448,"yoplait",0,12.2,0,0,1
17,0,449,"dannon",0,8.6000003,1,0,0
17,0,449,"hiland",0,6.1000001,0,1,0
17,0,449,"weight",0,8.6000003,0,0,0
17,1,449,"yoplait",0,12.2,0,0,1
17,0,450,"dannon",0,8.6000003,1,0,0
17,0,450,"hiland",0,6.1000001,0,1,0
17,0,450,"weight",0,8.6000003,0,0,0
17,1,450,"yoplait",0,12.2,0,0,1
17,0,451,"dannon",0,8.6000003,1,0,0
17,0,451,"hiland",0,6.1000001,0,1,0
17,0,451,"weight",0,8.6000003,0,0,0
17,1,451,"yoplait",0,12.2,0,0,1
17,1,452,"dannon",0,8.6000003,1,0,0
17,0,452,"hiland",0,6.1000001,0,1,0
17,0,452,"weight",0,8.6000003,0,0,0
17,0,452,"yoplait",0,12.2,0,0,1
17,0,453,"dannon",0,8.6000003,1,0,0
17,0,453,"hiland",0,6.1000001,0,1,0
17,0,453,"weight",0,8.6000003,0,0,0
17,1,453,"yoplait",0,12.2,0,0,1
17,0,454,"dannon",0,8.6000003,1,0,0
17,0,454,"hiland",0,6.1000001,0,1,0
17,0,454,"weight",0,8.6000003,0,0,0
17,1,454,"yoplait",0,12.2,0,0,1
18,0,455,"dannon",0,8.1,1,0,0
18,0,455,"hiland",0,6.1000001,0,1,0
18,1,455,"weight",0,7.9000004,0,0,0
18,0,455,"yoplait",0,10.8,0,0,1
18,0,456,"dannon",0,8.1,1,0,0
18,0,456,"hiland",0,6.1000001,0,1,0
18,1,456,"weight",1,7.4000001,0,0,0
18,0,456,"yoplait",0,10.8,0,0,1
18,0,457,"dannon",1,8.6000003,1,0,0
18,0,457,"hiland",0,5.0000001,0,1,0
18,1,457,"weight",0,8.6000003,0,0,0
18,0,457,"yoplait",0,10.8,0,0,1
18,0,458,"dannon",0,8.1,1,0,0
18,0,458,"hiland",0,6.1000001,0,1,0
18,0,458,"weight",0,8.6000003,0,0,0
18,1,458,"yoplait",0,11.5,0,0,1
18,0,459,"dannon",0,8.1,1,0,0
18,0,459,"hiland",0,6.1000001,0,1,0
18,0,459,"weight",0,8.1,0,0,0
18,1,459,"yoplait",0,11.5,0,0,1
19,1,460,"dannon",0,8.1,1,0,0
19,0,460,"hiland",0,4.8999999,0,1,0
19,0,460,"weight",0,7.9000004,0,0,0
19,0,460,"yoplait",0,12.5,0,0,1
19,1,461,"dannon",0,8.1,1,0,0
19,0,461,"hiland",0,4.8999999,0,1,0
19,0,461,"weight",0,7.9000004,0,0,0
19,0,461,"yoplait",0,12.5,0,0,1
19,1,462,"dannon",0,8.1,1,0,0
19,0,462,"hiland",0,4.8999999,0,1,0
19,0,462,"weight",0,7.9000004,0,0,0
19,0,462,"yoplait",0,12.5,0,0,1
19,1,463,"dannon",0,9.7999997,1,0,0
19,0,463,"hiland",0,4.8999999,0,1,0
19,0,463,"weight",0,7.9000004,0,0,0
19,0,463,"yoplait",0,9.7999997,0,0,1
19,1,464,"dannon",0,9.7999997,1,0,0
19,0,464,"hiland",0,4.8999999,0,1,0
19,0,464,"weight",0,7.9000004,0,0,0
19,0,464,"yoplait",0,9.7999997,0,0,1
19,1,465,"dannon",0,9.7999997,1,0,0
19,0,465,"hiland",0,4.8999999,0,1,0
19,0,465,"weight",0,7.9000004,0,0,0
19,0,465,"yoplait",0,9.7999997,0,0,1
19,1,466,"dannon",0,9.7999997,1,0,0
19,0,466,"hiland",0,4.8999999,0,1,0
19,0,466,"weight",0,7.9000004,0,0,0
19,0,466,"yoplait",0,9.7999997,0,0,1
19,1,467,"dannon",0,8.1,1,0,0
19,0,467,"hiland",0,4.8999999,0,1,0
19,0,467,"weight",0,7.9000004,0,0,0
19,0,467,"yoplait",0,12.5,0,0,1
19,0,468,"dannon",0,8.1,1,0,0
19,1,468,"hiland",0,4.8999999,0,1,0
19,0,468,"weight",0,7.9000004,0,0,0
19,0,468,"yoplait",0,12.5,0,0,1
19,1,469,"dannon",0,8.1,1,0,0
19,0,469,"hiland",0,4.8999999,0,1,0
19,0,469,"weight",0,7.9000004,0,0,0
19,0,469,"yoplait",0,12.5,0,0,1
19,1,470,"dannon",0,8.1,1,0,0
19,0,470,"hiland",0,4.8999999,0,1,0
19,0,470,"weight",0,7.9000004,0,0,0
19,0,470,"yoplait",0,12.5,0,0,1
19,0,471,"dannon",0,9.7999997,1,0,0
19,0,471,"hiland",0,4.8999999,0,1,0
19,0,471,"weight",0,7.9000004,0,0,0
19,1,471,"yoplait",0,9.7999997,0,0,1
19,1,472,"dannon",0,8.1,1,0,0
19,0,472,"hiland",0,4.8999999,0,1,0
19,0,472,"weight",0,7.9000004,0,0,0
19,0,472,"yoplait",0,11,0,0,1
19,1,473,"dannon",0,8.1,1,0,0
19,0,473,"hiland",0,4.8999999,0,1,0
19,0,473,"weight",0,7.9000004,0,0,0
19,0,473,"yoplait",0,11,0,0,1
19,1,474,"dannon",0,8.1,1,0,0
19,0,474,"hiland",0,4.8999999,0,1,0
19,0,474,"weight",0,7.9000004,0,0,0
19,0,474,"yoplait",0,12.5,0,0,1
19,1,475,"dannon",0,8.1,1,0,0
19,0,475,"hiland",0,4.8999999,0,1,0
19,0,475,"weight",0,7.9000004,0,0,0
19,0,475,"yoplait",0,12.5,0,0,1
19,1,476,"dannon",0,8.1,1,0,0
19,0,476,"hiland",0,4.8999999,0,1,0
19,0,476,"weight",0,7.9000004,0,0,0
19,0,476,"yoplait",0,10.3,0,0,1
19,1,477,"dannon",0,8.1,1,0,0
19,0,477,"hiland",0,4.8999999,0,1,0
19,0,477,"weight",0,7.9000004,0,0,0
19,0,477,"yoplait",0,10.3,0,0,1
19,1,478,"dannon",0,8.1,1,0,0
19,0,478,"hiland",0,4.8999999,0,1,0
19,0,478,"weight",0,7.9000004,0,0,0
19,0,478,"yoplait",0,10.3,0,0,1
19,0,479,"dannon",0,8.1,1,0,0
19,1,479,"hiland",0,4.8999999,0,1,0
19,0,479,"weight",0,7.9000004,0,0,0
19,0,479,"yoplait",0,9.7999997,0,0,1
19,0,480,"dannon",0,9.7999997,1,0,0
19,0,480,"hiland",0,4.8999999,0,1,0
19,0,480,"weight",0,7.9000004,0,0,0
19,1,480,"yoplait",0,10.3,0,0,1
19,0,481,"dannon",0,6.4000003,1,0,0
19,1,481,"hiland",0,4.8999999,0,1,0
19,0,481,"weight",0,7.9000004,0,0,0
19,0,481,"yoplait",0,10.3,0,0,1
19,0,482,"dannon",0,6.4000003,1,0,0
19,1,482,"hiland",0,4.8999999,0,1,0
19,0,482,"weight",0,7.9000004,0,0,0
19,0,482,"yoplait",0,10.3,0,0,1
19,1,483,"dannon",0,8.1,1,0,0
19,0,483,"hiland",0,4.8999999,0,1,0
19,0,483,"weight",0,7.9000004,0,0,0
19,0,483,"yoplait",0,10.8,0,0,1
19,1,484,"dannon",0,9.7999997,1,0,0
19,0,484,"hiland",0,4.8999999,0,1,0
19,0,484,"weight",0,7.9000004,0,0,0
19,0,484,"yoplait",0,10.8,0,0,1
19,1,485,"dannon",0,8.1,1,0,0
19,0,485,"hiland",0,4.8999999,0,1,0
19,0,485,"weight",0,7.9000004,0,0,0
19,0,485,"yoplait",0,10.8,0,0,1
19,0,486,"dannon",0,8.1,1,0,0
19,0,486,"hiland",0,4.8999999,0,1,0
19,1,486,"weight",0,7.9000004,0,0,0
19,0,486,"yoplait",0,11.5,0,0,1
19,0,487,"dannon",0,8.1,1,0,0
19,0,487,"hiland",0,4.8999999,0,1,0
19,1,487,"weight",0,7.9000004,0,0,0
19,0,487,"yoplait",0,11.5,0,0,1
19,0,488,"dannon",0,8.1,1,0,0
19,0,488,"hiland",0,4.8999999,0,1,0
19,0,488,"weight",0,7.9000004,0,0,0
19,1,488,"yoplait",0,11.5,0,0,1
19,0,489,"dannon",0,8.1,1,0,0
19,0,489,"hiland",0,4.8999999,0,1,0
19,1,489,"weight",0,7.9000004,0,0,0
19,0,489,"yoplait",0,11.5,0,0,1
19,1,490,"dannon",0,8.1,1,0,0
19,0,490,"hiland",1,3.0999999,0,1,0
19,0,490,"weight",0,7.9000004,0,0,0
19,0,490,"yoplait",0,11.5,0,0,1
19,1,491,"dannon",0,8.1,1,0,0
19,0,491,"hiland",0,3.2000002,0,1,0
19,0,491,"weight",0,7.9000004,0,0,0
19,0,491,"yoplait",0,11.5,0,0,1
19,1,492,"dannon",0,8.6000003,1,0,0
19,0,492,"hiland",0,5.4000001,0,1,0
19,0,492,"weight",0,7.9000004,0,0,0
19,0,492,"yoplait",0,11.5,0,0,1
19,1,493,"dannon",0,8.6000003,1,0,0
19,0,493,"hiland",0,5.4000001,0,1,0
19,0,493,"weight",0,7.9000004,0,0,0
19,0,493,"yoplait",0,11.5,0,0,1
19,0,494,"dannon",0,8.6000003,1,0,0
19,1,494,"hiland",0,5.4000001,0,1,0
19,0,494,"weight",0,7.9000004,0,0,0
19,0,494,"yoplait",1,11.5,0,0,1
19,1,495,"dannon",0,8.6000003,1,0,0
19,0,495,"hiland",0,5.4000001,0,1,0
19,0,495,"weight",0,7.9000004,0,0,0
19,0,495,"yoplait",0,11.5,0,0,1
19,1,496,"dannon",0,8.6000003,1,0,0
19,0,496,"hiland",0,5.4000001,0,1,0
19,0,496,"weight",0,7.9000004,0,0,0
19,0,496,"yoplait",0,11.5,0,0,1
19,1,497,"dannon",0,8.6000003,1,0,0
19,0,497,"hiland",0,5.4000001,0,1,0
19,0,497,"weight",0,7.9000004,0,0,0
19,0,497,"yoplait",0,10.8,0,0,1
19,1,498,"dannon",0,8.6000003,1,0,0
19,0,498,"hiland",0,5.4000001,0,1,0
19,0,498,"weight",0,7.9000004,0,0,0
19,0,498,"yoplait",0,10.8,0,0,1
19,1,499,"dannon",0,8.6000003,1,0,0
19,0,499,"hiland",0,5.4000001,0,1,0
19,0,499,"weight",0,7.9000004,0,0,0
19,0,499,"yoplait",0,10.8,0,0,1
19,1,500,"dannon",0,8.6000003,1,0,0
19,0,500,"hiland",0,5.4000001,0,1,0
19,0,500,"weight",0,7.9000004,0,0,0
19,0,500,"yoplait",0,10.8,0,0,1
19,1,501,"dannon",0,8.6000003,1,0,0
19,0,501,"hiland",0,5.4000001,0,1,0
19,0,501,"weight",0,7.9000004,0,0,0
19,0,501,"yoplait",0,10.8,0,0,1
19,1,502,"dannon",0,8.6000003,1,0,0
19,0,502,"hiland",0,5.4000001,0,1,0
19,0,502,"weight",0,7.9000004,0,0,0
19,0,502,"yoplait",1,10.8,0,0,1
19,1,503,"dannon",0,8.6000003,1,0,0
19,0,503,"hiland",0,5.4000001,0,1,0
19,0,503,"weight",0,7.9000004,0,0,0
19,0,503,"yoplait",1,10.8,0,0,1
19,1,504,"dannon",0,8.6000003,1,0,0
19,0,504,"hiland",1,2.5,0,1,0
19,0,504,"weight",0,7.9000004,0,0,0
19,0,504,"yoplait",0,10.8,0,0,1
19,1,505,"dannon",0,8.6000003,1,0,0
19,0,505,"hiland",0,2.5,0,1,0
19,0,505,"weight",0,7.9000004,0,0,0
19,0,505,"yoplait",0,10.8,0,0,1
19,1,506,"dannon",0,8.6000003,1,0,0
19,0,506,"hiland",0,2.5,0,1,0
19,0,506,"weight",0,7.9000004,0,0,0
19,0,506,"yoplait",0,10.8,0,0,1
19,1,507,"dannon",0,8.6000003,1,0,0
19,0,507,"hiland",0,5.4000001,0,1,0
19,0,507,"weight",0,7.9000004,0,0,0
19,0,507,"yoplait",1,8.2999997,0,0,1
19,1,508,"dannon",0,8.6000003,1,0,0
19,0,508,"hiland",0,5.4000001,0,1,0
19,0,508,"weight",0,7.9000004,0,0,0
19,0,508,"yoplait",0,12.2,0,0,1
19,1,509,"dannon",0,8.6000003,1,0,0
19,0,509,"hiland",0,5.4000001,0,1,0
19,0,509,"weight",0,7.9000004,0,0,0
19,0,509,"yoplait",0,12.2,0,0,1
19,1,510,"dannon",0,8.6000003,1,0,0
19,0,510,"hiland",0,5.4000001,0,1,0
19,0,510,"weight",0,7.9000004,0,0,0
19,0,510,"yoplait",0,12.2,0,0,1
19,1,511,"dannon",0,8.6000003,1,0,0
19,0,511,"hiland",0,5.4000001,0,1,0
19,0,511,"weight",0,8.6000003,0,0,0
19,0,511,"yoplait",0,8.5000001,0,0,1
19,1,512,"dannon",0,8.6000003,1,0,0
19,0,512,"hiland",0,5.4000001,0,1,0
19,0,512,"weight",0,8.6000003,0,0,0
19,0,512,"yoplait",0,8.5000001,0,0,1
19,1,513,"dannon",1,6.3000001,1,0,0
19,0,513,"hiland",0,5.4000001,0,1,0
19,0,513,"weight",0,7.9000004,0,0,0
19,0,513,"yoplait",0,12.2,0,0,1
19,0,514,"dannon",0,8.6000003,1,0,0
19,1,514,"hiland",0,5.4000001,0,1,0
19,0,514,"weight",1,6.3000001,0,0,0
19,0,514,"yoplait",0,8.2999997,0,0,1
19,0,515,"dannon",0,8.6000003,1,0,0
19,1,515,"hiland",0,5.4000001,0,1,0
19,0,515,"weight",1,6.3000001,0,0,0
19,0,515,"yoplait",0,8.2999997,0,0,1
19,0,516,"dannon",0,8.1,1,0,0
19,1,516,"hiland",0,5.4000001,0,1,0
19,0,516,"weight",0,7.9000004,0,0,0
19,0,516,"yoplait",0,11.2,0,0,1
19,1,517,"dannon",0,8.6000003,1,0,0
19,0,517,"hiland",0,6.1000001,0,1,0
19,0,517,"weight",1,6.3000001,0,0,0
19,0,517,"yoplait",0,11.5,0,0,1
19,1,518,"dannon",0,8.6000003,1,0,0
19,0,518,"hiland",0,6.1000001,0,1,0
19,0,518,"weight",0,6.6,0,0,0
19,0,518,"yoplait",0,11.5,0,0,1
19,1,519,"dannon",1,6.3000001,1,0,0
19,0,519,"hiland",0,6.1000001,0,1,0
19,0,519,"weight",0,7.9000004,0,0,0
19,0,519,"yoplait",0,11.5,0,0,1
19,1,520,"dannon",1,6.3000001,1,0,0
19,0,520,"hiland",0,6.1000001,0,1,0
19,0,520,"weight",0,7.9000004,0,0,0
19,0,520,"yoplait",0,11.5,0,0,1
19,1,521,"dannon",0,8.6000003,1,0,0
19,0,521,"hiland",0,6.1000001,0,1,0
19,0,521,"weight",0,7.9000004,0,0,0
19,0,521,"yoplait",0,11.5,0,0,1
19,1,522,"dannon",0,8.6000003,1,0,0
19,0,522,"hiland",0,6.1000001,0,1,0
19,0,522,"weight",0,7.9000004,0,0,0
19,0,522,"yoplait",0,11.5,0,0,1
19,1,523,"dannon",0,8.6000003,1,0,0
19,0,523,"hiland",0,6.1000001,0,1,0
19,0,523,"weight",0,6.8999998,0,0,0
19,0,523,"yoplait",1,11.5,0,0,1
19,1,524,"dannon",0,8.6000003,1,0,0
19,0,524,"hiland",0,6.1000001,0,1,0
19,0,524,"weight",0,6.8999998,0,0,0
19,0,524,"yoplait",1,11.5,0,0,1
19,1,525,"dannon",0,8.6000003,1,0,0
19,0,525,"hiland",0,6.1000001,0,1,0
19,0,525,"weight",1,6.3000001,0,0,0
19,0,525,"yoplait",0,7.1999997,0,0,1
19,1,526,"dannon",0,6.3000001,1,0,0
19,0,526,"hiland",0,6.1000001,0,1,0
19,0,526,"weight",0,6.3000001,0,0,0
19,0,526,"yoplait",0,11.5,0,0,1
19,1,527,"dannon",0,6.3000001,1,0,0
19,0,527,"hiland",0,6.1000001,0,1,0
19,0,527,"weight",0,6.3000001,0,0,0
19,0,527,"yoplait",0,11.5,0,0,1
20,0,528,"dannon",0,8.1,1,0,0
20,0,528,"hiland",0,6.6,0,1,0
20,0,528,"weight",0,7.9000004,0,0,0
20,1,528,"yoplait",0,0.99999998,0,0,1
20,0,529,"dannon",0,9.2,1,0,0
20,0,529,"hiland",0,5.0000001,0,1,0
20,0,529,"weight",0,7.9000004,0,0,0
20,1,529,"yoplait",0,10.8,0,0,1
20,0,530,"dannon",0,9.2,1,0,0
20,0,530,"hiland",0,5.0000001,0,1,0
20,0,530,"weight",0,7.9000004,0,0,0
20,1,530,"yoplait",0,6.7000002,0,0,1
20,0,531,"dannon",0,8.1,1,0,0
20,0,531,"hiland",0,5.7999998,0,1,0
20,0,531,"weight",0,7.9000004,0,0,0
20,1,531,"yoplait",0,7,0,0,1
20,0,532,"dannon",0,8.1,1,0,0
20,0,532,"hiland",0,5.7999998,0,1,0
20,0,532,"weight",0,7.9000004,0,0,0
20,1,532,"yoplait",0,7,0,0,1
20,0,533,"dannon",0,8.1,1,0,0
20,0,533,"hiland",0,6.6,0,1,0
20,0,533,"weight",0,7.9000004,0,0,0
20,1,533,"yoplait",0,7.4000001,0,0,1
20,0,534,"dannon",0,8.1,1,0,0
20,0,534,"hiland",0,6.6,0,1,0
20,0,534,"weight",0,7.9000004,0,0,0
20,1,534,"yoplait",0,7.4000001,0,0,1
20,0,535,"dannon",0,8.1,1,0,0
20,0,535,"hiland",0,6.6,0,1,0
20,0,535,"weight",0,8.6000003,0,0,0
20,1,535,"yoplait",0,3.9999999,0,0,1
20,0,536,"dannon",0,8.1,1,0,0
20,0,536,"hiland",0,6.6,0,1,0
20,0,536,"weight",0,8.6000003,0,0,0
20,1,536,"yoplait",0,3.9999999,0,0,1
20,1,537,"dannon",0,4.4,1,0,0
20,0,537,"hiland",0,5.0000001,0,1,0
20,0,537,"weight",0,7.9000004,0,0,0
20,0,537,"yoplait",0,10.8,0,0,1
20,0,538,"dannon",0,8.8,1,0,0
20,0,538,"hiland",1,3.0999999,0,1,0
20,0,538,"weight",0,8.6000003,0,0,0
20,1,538,"yoplait",0,7,0,0,1
20,0,539,"dannon",0,8.8,1,0,0
20,0,539,"hiland",1,3.0999999,0,1,0
20,0,539,"weight",0,8.6000003,0,0,0
20,1,539,"yoplait",0,7,0,0,1
20,0,540,"dannon",0,8.1,1,0,0
20,0,540,"hiland",0,5.0000001,0,1,0
20,0,540,"weight",0,7.9000004,0,0,0
20,1,540,"yoplait",0,10.8,0,0,1
20,0,541,"dannon",0,8.6000003,1,0,0
20,0,541,"hiland",0,5.0000001,0,1,0
20,0,541,"weight",0,7.9000004,0,0,0
20,1,541,"yoplait",0,10.8,0,0,1
20,0,542,"dannon",0,8.6000003,1,0,0
20,0,542,"hiland",0,3.9000001,0,1,0
20,0,542,"weight",0,8.6000003,0,0,0
20,1,542,"yoplait",0,11.2,0,0,1
